run,tag,step,value
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,1,0.8920918107032776
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,2,0.9349489808082581
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,3,0.949999988079071
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,4,0.9530612230300903
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,5,0.9655612111091614
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,6,0.9704081416130066
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,7,0.9711734652519226
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,8,0.9752551317214966
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,9,0.9767857193946838
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,10,0.859183669090271
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,11,0.8545918464660645
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,12,0.8535714149475098
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,13,0.8563775420188904
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,14,0.9278061389923096
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,15,0.8568877577781677
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,16,0.9622448682785034
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,17,0.8551020622253418
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,18,0.8602041006088257
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,19,0.8561224341392517
class_intro_fed_avg_freq_0.05_38_2022-07-30,Accuracy,20,0.8617346882820129
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,1,0.4384990930557251
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,2,0.5590553283691406
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,3,0.6697525382041931
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,4,0.6803391575813293
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,5,0.622672975063324
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,6,0.5508202910423279
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,7,0.5031839609146118
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,8,0.40612146258354187
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,9,0.6034555435180664
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,10,17.907785415649414
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,11,11.710223197937012
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,12,9.768587112426758
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,13,10.42248821258545
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,14,1.1590657234191895
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,15,6.563381195068359
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,16,0.6010430455207825
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,17,5.90234375
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,18,10.737323760986328
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,19,9.38913345336914
class_intro_fed_avg_freq_0.05_38_2022-07-30,Loss,20,9.93075942993164
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,1,0.8420918583869934
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,2,0.920918345451355
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,3,0.9484694004058838
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,4,0.9510204195976257
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,5,0.9686224460601807
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,6,0.9752551317214966
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,7,0.9663265347480774
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,8,0.9790816307067871
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,9,0.984183669090271
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,10,0.8512755036354065
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,11,0.8545918464660645
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,12,0.8556122183799744
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,13,0.8535714149475098
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,14,0.8573979735374451
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,15,0.8563775420188904
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,16,0.8596938848495483
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,17,0.9112244844436646
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,18,0.9673469662666321
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,19,0.9770408272743225
class_intro_fed_avg_freq_0.05_39_2022-07-30,Accuracy,20,0.8793367147445679
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,1,0.6347072124481201
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,2,0.595966100692749
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,3,0.7494635581970215
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,4,0.6398569345474243
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,5,0.40886881947517395
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,6,0.47899237275123596
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,7,0.6172606945037842
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,8,0.3311483860015869
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,9,0.25597667694091797
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,10,8.423018455505371
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,11,8.157126426696777
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,12,8.550288200378418
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,13,11.241501808166504
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,14,10.64293384552002
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,15,12.678646087646484
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,16,12.36996078491211
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,17,1.5667062997817993
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,18,0.5724703073501587
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,19,0.4197341203689575
class_intro_fed_avg_freq_0.05_39_2022-07-30,Loss,20,2.340027332305908
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,1,0.7880101799964905
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,2,0.9272959232330322
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,3,0.9479591846466064
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,4,0.9551020264625549
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,5,0.9614796042442322
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,6,0.9732142686843872
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,7,0.9752551317214966
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,8,0.9762755036354065
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,9,0.9760203957557678
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,10,0.8528061509132385
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,11,0.8556122183799744
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,12,0.8545918464660645
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,13,0.8517857193946838
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,14,0.8586734533309937
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,15,0.8589285612106323
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,16,0.8556122183799744
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,17,0.8604592084884644
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,18,0.859183669090271
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,19,0.8607142567634583
class_intro_fed_avg_freq_0.05_3_2022-07-30,Accuracy,20,0.8586734533309937
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,1,0.8507463932037354
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,2,0.5741111040115356
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,3,0.6299744248390198
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,4,0.643143355846405
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,5,0.6412224173545837
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,6,0.3630066215991974
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,7,0.38153839111328125
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,8,0.42513084411621094
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,9,0.4292934536933899
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,10,12.516733169555664
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,11,12.237156867980957
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,12,9.473249435424805
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,13,9.83084774017334
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,14,10.22780990600586
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,15,10.824091911315918
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,16,9.47016716003418
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,17,12.733271598815918
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,18,11.357909202575684
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,19,12.1447114944458
class_intro_fed_avg_freq_0.05_3_2022-07-30,Loss,20,14.996918678283691
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,1,0.8374999761581421
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,2,0.9283163547515869
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,3,0.9477040767669678
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,4,0.9609693884849548
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,5,0.9688775539398193
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,6,0.967602014541626
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,7,0.969897985458374
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,8,0.9788265228271484
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,9,0.9785714149475098
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,10,0.8926020264625549
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,11,0.8545918464660645
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,12,0.9354591965675354
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,13,0.965050995349884
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,14,0.8831632733345032
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,15,0.8573979735374451
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,16,0.8596938848495483
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,17,0.8602041006088257
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,18,0.8630102276802063
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,19,0.8589285612106323
class_intro_fed_avg_freq_0.05_40_2022-07-30,Accuracy,20,0.8586734533309937
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,1,0.7321403622627258
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,2,0.7327865958213806
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,3,0.6774280071258545
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,4,0.5541420578956604
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,5,0.40371614694595337
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,6,0.611842930316925
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,7,0.505168080329895
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,8,0.33966368436813354
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,9,0.37195172905921936
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,10,2.343259572982788
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,11,7.551581382751465
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,12,1.0711445808410645
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,13,0.5498902797698975
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,14,1.871147632598877
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,15,6.05785608291626
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,16,7.744630336761475
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,17,7.157927513122559
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,18,10.004138946533203
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,19,10.711984634399414
class_intro_fed_avg_freq_0.05_40_2022-07-30,Loss,20,11.5508451461792
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,1,0.8469387888908386
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,2,0.919132649898529
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,3,0.9482142925262451
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,4,0.9635204076766968
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,5,0.9670918583869934
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,6,0.9721938967704773
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,7,0.9663265347480774
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,8,0.9770408272743225
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,9,0.9767857193946838
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,10,0.8535714149475098
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,11,0.8522959351539612
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,12,0.8512755036354065
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,13,0.8540816307067871
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,14,0.9346938729286194
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,15,0.8579081892967224
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,16,0.9318877458572388
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,17,0.9765306115150452
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,18,0.9778061509132385
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,19,0.968367338180542
class_intro_fed_avg_freq_0.05_41_2022-07-30,Accuracy,20,0.9426020383834839
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,1,0.7017236351966858
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,2,0.6978027820587158
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,3,0.5414291620254517
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,4,0.5330965518951416
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,5,0.5350695252418518
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,6,0.4365515410900116
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,7,0.5159866213798523
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,8,0.30881237983703613
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,9,0.5116721391677856
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,10,11.6533784866333
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,11,10.544530868530273
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,12,8.06981372833252
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,13,8.368124961853027
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,14,1.0019261837005615
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,15,8.496753692626953
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,16,0.9491925835609436
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,17,0.6550191044807434
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,18,0.6661160588264465
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,19,0.4473692774772644
class_intro_fed_avg_freq_0.05_41_2022-07-30,Loss,20,0.44290831685066223
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,1,0.8323979377746582
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,2,0.922448992729187
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,3,0.9346938729286194
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,4,0.9663265347480774
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,5,0.9647959470748901
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,6,0.968367338180542
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,7,0.9772959351539612
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,8,0.9760203957557678
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,9,0.9788265228271484
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,10,0.8530611991882324
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,11,0.8525510430335999
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,12,0.8573979735374451
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,13,0.8581632375717163
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,14,0.8602041006088257
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,15,0.8563775420188904
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,16,0.8563775420188904
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,17,0.8586734533309937
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,18,0.9714285731315613
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,19,0.938265323638916
class_intro_fed_avg_freq_0.05_42_2022-07-30,Accuracy,20,0.8622449040412903
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,1,0.6458762288093567
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,2,0.6262902021408081
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,3,0.7827084064483643
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,4,0.48614296317100525
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,5,0.5564683675765991
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,6,0.600723147392273
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,7,0.3391630947589874
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,8,0.3741439878940582
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,9,0.3373585641384125
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,10,12.08505630493164
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,11,9.7532958984375
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,12,11.742754936218262
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,13,12.821688652038574
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,14,14.367375373840332
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,15,11.044814109802246
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,16,10.923429489135742
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,17,11.910836219787598
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,18,0.2986080050468445
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,19,0.5272366404533386
class_intro_fed_avg_freq_0.05_42_2022-07-30,Loss,20,5.255753993988037
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,1,0.7964285612106323
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,2,0.9140306115150452
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,3,0.9464285969734192
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,4,0.9571428298950195
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,5,0.9548469185829163
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,6,0.967602014541626
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,7,0.9645408391952515
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,8,0.9785714149475098
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,9,0.9739795923233032
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,10,0.8484693765640259
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,11,0.8530611991882324
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,12,0.8469387888908386
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,13,0.856632649898529
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,14,0.9334183931350708
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,15,0.9704081416130066
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,16,0.9581632614135742
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,17,0.8818877339363098
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,18,0.847449004650116
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,19,0.8586734533309937
class_intro_fed_avg_freq_0.05_43_2022-07-30,Accuracy,20,0.9767857193946838
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,1,1.0014402866363525
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,2,0.7509253025054932
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,3,0.5916010141372681
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,4,0.5608084201812744
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,5,0.714032769203186
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,6,0.47608163952827454
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,7,0.5844295620918274
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,8,0.41733649373054504
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,9,0.4208190441131592
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,10,10.748774528503418
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,11,10.567953109741211
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,12,10.087082862854004
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,13,9.778365135192871
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,14,0.927358090877533
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,15,0.4767061769962311
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,16,0.5526934862136841
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,17,1.8103208541870117
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,18,7.725856304168701
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,19,10.761164665222168
class_intro_fed_avg_freq_0.05_43_2022-07-30,Loss,20,0.43646860122680664
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,1,0.8369898200035095
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,2,0.9244897961616516
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,3,0.9579081535339355
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,4,0.9548469185829163
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,5,0.9696428775787354
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,6,0.9706632494926453
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,7,0.9701530337333679
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,8,0.9778061509132385
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,9,0.9744898080825806
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,10,0.8859694004058838
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,11,0.955867350101471
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,12,0.8538265228271484
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,13,0.859183669090271
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,14,0.8553571701049805
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,15,0.8533163070678711
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,16,0.8530611991882324
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,17,0.8543367385864258
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,18,0.9545918107032776
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,19,0.858418345451355
class_intro_fed_avg_freq_0.05_44_2022-07-30,Accuracy,20,0.9765306115150452
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,1,0.7434070706367493
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,2,0.7393547892570496
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,3,0.5914677381515503
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,4,0.6525728702545166
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,5,0.4417803883552551
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,6,0.5286210775375366
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,7,0.4834827780723572
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,8,0.39177489280700684
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,9,0.4299127757549286
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,10,2.766749143600464
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,11,0.7712645530700684
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,12,7.166398525238037
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,13,8.629406929016113
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,14,10.051017761230469
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,15,8.76256275177002
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,16,11.453043937683105
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,17,13.177990913391113
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,18,0.7864379286766052
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,19,5.776670932769775
class_intro_fed_avg_freq_0.05_44_2022-07-30,Loss,20,0.6168513298034668
class_intro_fed_avg_freq_0.05_45_2022-07-30,Accuracy,1,0.8704081773757935
class_intro_fed_avg_freq_0.05_45_2022-07-30,Accuracy,2,0.9346938729286194
class_intro_fed_avg_freq_0.05_45_2022-07-30,Accuracy,3,0.9469387531280518
class_intro_fed_avg_freq_0.05_45_2022-07-30,Accuracy,4,0.9517857432365417
class_intro_fed_avg_freq_0.05_45_2022-07-30,Accuracy,5,0.9594388008117676
class_intro_fed_avg_freq_0.05_45_2022-07-30,Accuracy,6,0.9655612111091614
class_intro_fed_avg_freq_0.05_45_2022-07-30,Accuracy,7,0.9755101799964905
